t_s,x_gps,y_gps,z_gps,x_gt,y_gt,z_gt,ex,ey,ez_signed,e_h
1612483689.870631,-3.5626559987260924,3.3908502526268,6.911762244152425,0.5477828039058803,-0.06544888068159893,-0.010179741828325532,-4.110438802631973,3.4562991333083986,6.921941985980751,5.370447918850992
1612483690.0695777,-3.600965067300511,3.4019675641447003,7.128762578323853,0.5477287479908025,-0.060864992048388626,-0.020374507252358977,-4.148693815291313,3.462832556193089,7.1491370855762115,5.40396795746118
1612483690.2695725,-3.631612342009672,3.357498964048555,7.2777622871134975,0.5466230461605255,-0.05487093422761234,-0.01986577553663085,-4.178235388170197,3.412369898276167,7.297628062650128,5.394619475145496
1612483690.470835,-3.646935985946597,3.3130303059424477,7.338761910946637,0.548046496476271,-0.06103425806832323,-0.023369032495773583,-4.194982482422867,3.374064564010771,7.362130943442411,5.383510909243885
1612483690.66357,-3.6009651704950567,3.3019130348500574,7.205761534981517,0.5476284335237154,-0.06086920635546274,-0.02829131841368643,-4.148593604018772,3.36278224120552,7.2340528533952035,5.340330822437191
1612483690.8665717,-3.5703179304113246,3.3019129471485287,7.0697613609449,0.5480999942521936,-0.06017300047418322,-0.02397234713049493,-4.118417924663518,3.362085947622712,7.093733708075395,5.316482683258911
1612483691.0725644,-3.539670730579556,3.2796785347467963,6.980760954276185,0.5485618295156982,-0.060866381090289724,-0.020730006071578995,-4.088232560095254,3.340544915837086,7.001490960347764,5.279477796160147
1612483691.2656877,-3.5166853905745405,3.2240926500355487,6.980760242891855,0.547504794903523,-0.06633117515954896,-0.016275652998229778,-4.064190185478063,3.2904238251950977,6.997035895890085,5.229199825322011
1612483691.4695897,-3.5243471985354846,3.179623951115134,6.9647598227176095,0.5479262853566443,-0.0639428014530465,-0.01753202254708892,-4.072273483892129,3.2435667525681806,6.982291845264698,5.206163328784128
1612483691.668565,-3.524347267547382,3.1462724739046815,7.054759473890079,0.5415538809271804,-0.06007431468865343,-0.014799334777610695,-4.065901148474563,3.206346788593335,7.06955880866769,5.178050972894102
1612483691.8656666,-3.5396708125669294,3.1129209104488926,6.952759210926141,0.5410977147506173,-0.060044352067776585,-0.016576009235269574,-4.080768527317547,3.1729652625166693,6.96933522016141,5.169175981786933
1612483692.067557,-3.5166853085130048,3.1018036012485912,6.702758963120252,0.541065858236326,-0.0597184543968239,-0.01886472573365459,-4.0577511667493305,3.161522055645415,6.7216236888539065,5.143983499155879
1612483692.2658005,-3.5090234403985097,3.0795691701837686,6.537758687552264,0.5426742067217515,-0.054081143500545145,-0.015213027673682204,-4.051697647120261,3.133650313684314,6.552971715225946,5.122110708695553
1612483692.4657574,-3.5013616526064744,3.035100453506036,6.4957581776136974,0.5412949868443988,-0.060712279808610166,-0.014664984947473649,-4.042656639450874,3.0958127333146463,6.510423162561171,5.091868928423956
1612483692.666633,-3.501361675424543,3.0128661158664887,6.513757944350608,0.5424121631314446,-0.054899356872717305,-0.01958475063926927,-4.043773838555988,3.067765472739206,6.533342694989877,5.075755298782698
1612483692.8658557,-3.493699839736724,3.0351004290049697,6.454758134594632,0.5417676227399707,-0.05572772258397419,-0.019018068168875114,-4.035467462476695,3.0908281515889438,6.473776202763507,5.083130561313847
1612483693.066031,-3.4860380124108965,3.03510039248854,6.387758089943364,0.5409982604806525,-0.05912808150687214,-0.018101913930577706,-4.027036272891549,3.094228473995412,6.405860003873942,5.078510706148824
1612483693.2595682,-3.4707144614696688,3.023983230458509,6.430757886624158,0.5418641044654439,-0.054676722749507675,-0.017406641795210048,-4.0125785659351125,3.0786599532080166,6.448164528419368,5.057562046607898
1612483693.471305,-3.463052637515115,2.9906316622078077,6.333757493407068,0.5418665851017306,-0.055112130701113676,-0.013667760448501008,-4.004919222616846,3.0457437929089215,6.34742525385557,5.03149413511823
1612483693.6685777,-3.4477290043696,2.9795144291276743,6.224757290674118,0.5373663682079669,-0.054520745475164015,-0.011214479807307724,-3.985095372577567,3.0340351746028382,6.2359717704814255,5.008628012666384
1612483693.8655603,-3.3787727477837928,2.9350455518437766,5.904756430463142,0.5393601614528921,-0.0627847581467656,-0.02140963699252841,-3.918132909236685,2.997830309990542,5.926166067455671,4.933432077361714
1612483694.0675642,-3.3557873155570728,2.9906313722402778,5.844756882228717,0.540495018927314,-0.0648884958834494,-0.031325585833816214,-3.8962823344843867,3.055519868123727,5.876082468062533,4.9514864126354965
1612483694.2675612,-3.3787726489791354,3.012865708602757,5.800757245970886,0.5356733305875409,-0.06457744594254337,-0.026964282802159425,-3.9144459795666764,3.0774431545453003,5.827721528773045,4.979311568520637
1612483694.468572,-3.38643445538512,3.035100082518173,5.85575752257571,0.5395949711559143,-0.06693265673387694,-0.02694254031350516,-3.9260294265410343,3.10203273925205,5.882700062889215,5.0036300995834715
1612483694.6665647,-3.3787726591167,3.0128657174946007,5.819757247009049,0.535317050448707,-0.06999793451568918,-0.019975853281910753,-3.914089709565407,3.08286365201029,5.839733100290959,4.982383621461924
1612483694.8665812,-3.401758029221904,3.0128657322711128,5.821757376499049,0.518067631628775,-0.06913218715299849,-0.02109014039997958,-3.919825660850679,3.0819979194241114,5.842847516899028,4.986355822321348
1612483695.065565,-3.44772872574475,2.990631365278704,5.719757406790797,0.4920692214784676,-0.0778003889251743,-0.011077868947295592,-3.9397979472232176,3.0684317542038784,5.730835275738093,4.993724190937158
1612483695.2655663,-3.486037662091354,2.9795142002987127,5.686757508119793,0.43532463226428403,-0.09780552126165326,-0.019883924299750416,-3.921362294355638,3.077319721560366,5.706641432419544,4.984674403840082
1612483695.466611,-3.4936994131794186,2.9461626410416115,5.580757201625255,0.394238929416367,-0.11236165224819286,-0.006189721870534555,-3.8879383425957856,3.0585242932898042,5.58694692349579,4.946780307277691
1612483695.6686382,-3.509022965075945,2.879459566087164,5.460756587115094,0.38403637335412655,-0.11781825220920839,-0.011650603394216292,-3.8930593384300716,2.9972778182963724,5.47240719050931,4.913205199519866
1612483695.859601,-3.5549937030512044,2.8238737092142987,5.40375626452955,0.3669047336435309,-0.13151120158368718,-0.012965281093652251,-3.921898436694735,2.955384910797986,5.4167215456232025,4.910762396891243
1612483696.0647044,-3.5933027036977347,2.812756598478046,5.486756366031841,0.3502698222884402,-0.13824064277489578,0.012781151203149665,-3.943572525986175,2.9509972412529417,5.473975214828691,4.925459266463936
1612483696.267568,-3.639273537035197,2.757170815142671,5.595756041194329,0.32462579504460254,-0.15947766201802077,0.05559713865453411,-3.9638993320797997,2.9166484771606918,5.540158902539795,4.921314484381837
1612483696.4677527,-3.7235534134268975,2.657116414226412,5.813755463885522,0.2923002861211381,-0.2017829447967143,0.1273323717922637,-4.015853699548035,2.8588993590231264,5.686423092093258,4.929542218218288
1612483696.6655605,-3.769524337225064,2.512593268297697,5.970754199170446,0.26457363630195946,-0.26961578290653226,0.24360962116517756,-4.0340979735270235,2.7822090512042292,5.7271445780052685,4.900472800109963
1612483696.8655572,-3.8154953805349754,2.3903045429502447,6.343753165216841,0.20481631988382,-0.3515028705989757,0.4401114182115241,-4.020311700418795,2.7418074135492203,5.903641747005317,4.86625256861147
1612483697.0636148,-3.8538044746714553,2.256898523816319,6.431751967779705,0.12121702208468438,-0.44430092186427655,0.6912786104174237,-3.9750214967561397,2.7011994456805954,5.740473357362281,4.805962374490522
1612483697.2656164,-3.884451808145061,2.156844043998728,6.60175107748607,0.03715681302574483,-0.5129751916644508,0.950492737629593,-3.921608621170806,2.669819235663179,5.6512583398564775,4.744148915111994
1612483697.4655786,-3.9227608903360016,2.0790238930091887,6.720750466076654,-0.06140688913123197,-0.5692113735882367,1.171992753604668,-3.8613540012047696,2.6482352665974256,5.5487577124719865,4.682222202103444
1612483697.6732388,-3.9917172589746306,2.03455535269063,7.058750380737606,-0.15978488960618653,-0.6392589443883139,1.4030687014671266,-3.831932369368444,2.673814297078944,5.655681679270479,4.672578365172426
1612483697.8695602,-4.075997111322959,1.9233836956589776,7.15274966925179,-0.2587863540928216,-0.7200577871400966,1.5496344993296192,-3.8172107572301375,2.643441482799074,5.603115169922171,4.643154190644163
1612483698.0706167,-4.1219678429357725,1.8233291173630948,7.008748858508674,-0.3722965340972588,-0.819123629383711,1.637314700441884,-3.7496713088385136,2.6424527467468057,5.37143415806679,4.5872204484978125
1612483698.270552,-4.167938533913423,1.7566260582244602,6.838748402915011,-0.4905042599408115,-0.9384910219071476,1.5666498398936368,-3.6774342739726116,2.695117080131608,5.272098563021375,4.559295879300398
1612483698.4675846,-4.259880034356016,1.678805879396415,6.740748083389331,-0.6290750969034389,-1.0545040864865503,1.4854576114281182,-3.630804937452577,2.733309965882965,5.255290471961213,4.544637264229693
1612483698.6705518,-4.405454109438944,1.5565170491723852,6.635747582902702,-0.7838526867209604,-1.1844318082899994,1.4049172353056645,-3.6216014227179834,2.7409488574623846,5.230830347597038,4.541893603361628
1612483698.870546,-4.604660733513317,1.423111091977013,6.518747253294364,-0.9657518438168875,-1.3175970199992706,1.3522207940903717,-3.6389088896964292,2.7407081119762835,5.166526459203993,4.555561311470224
1612483699.0746727,-4.80386751303408,1.3119395376674114,6.629747155286811,-1.1399618442315356,-1.4292260520070665,1.3600109566823935,-3.6639056688025446,2.7411655896744778,5.269736198604417,4.575827088068216
1612483699.270589,-4.911132910583347,1.2230022927859014,6.922746784507481,-1.260766534514718,-1.5266591400862244,1.4691553791432406,-3.6503663760686287,2.749661432872126,5.453591405364241,4.570099853937199
1612483699.465628,-5.018398228904552,1.1562993742121557,7.121746651966976,-1.3440232958118454,-1.602827720971256,1.6314996101302146,-3.6743749330927065,2.7591270951834117,5.490247041836762,4.594976983219316
1612483699.6656673,-5.156310824415852,1.0895964980720425,7.434746682085571,-1.4353905967856966,-1.674380559842989,1.8087575562138178,-3.720920227630156,2.7639770579150316,5.625989125871753,4.63517168150953
1612483699.8657012,-5.278899791272928,0.9895420637294872,7.6447462661662815,-1.5380133870837671,-1.74312655958727,2.0008289880646584,-3.740886404189161,2.732668623316757,5.643917278101624,4.6326783715154685
1612483700.0675492,-5.432135838135259,0.922839165326138,7.758746371940483,-1.6633769167440222,-1.8091804223327446,2.2017996284543697,-3.7687589213912362,2.7320195876588826,5.5569467434861135,4.654833491642623
1612483700.2675457,-5.608357310180321,0.8450191185885177,7.896746477573443,-1.7684844929961947,-1.8691772151058188,2.408581872264494,-3.8398728171841263,2.7141963336943364,5.488164605308949,4.702285081743698
1612483700.4708166,-5.78457912528919,0.7894334710385938,8.423746816579195,-1.8679115486280815,-1.9349431920120812,2.609913533318204,-3.916667576661108,2.724376663050675,5.8138332832609905,4.771007556925846
1612483700.6715417,-5.953139085834068,0.7560821597866259,8.877747350162197,-1.9603943196162197,-1.9982234260713452,2.8009186386364386,-3.9927447662178484,2.754305585857971,6.076828711525758,4.850588627006875
1612483700.8705957,-6.1446846351883595,0.6671449934646684,9.451747398125043,-2.0589039771900413,-2.0887688509591493,3.0091416132572006,-4.085780657998319,2.7559138444238176,6.442605784867842,4.928353143105721
1612483701.0655465,-6.366877495581648,0.4781532330513208,9.999746510683504,-2.1498309873692807,-2.1906240045418346,3.2130947333113946,-4.217046508212368,2.6687772375931553,6.78665177737211,4.990576439282488
1612483701.2655838,-6.497128695764945,0.255809802974222,10.388744767177354,-2.2328900540100243,-2.310849092728267,3.41318979273991,-4.264238641754921,2.566658895702489,6.975554974437443,4.977094441611951
1612483701.4656298,-6.596732604358202,0.0668178557662577,10.697743220614845,-2.3061284722520137,-2.4179050077366493,3.5779306265747746,-4.290604132106188,2.484722863502907,7.11981259404007,4.958137909221644
1612483701.665557,-6.688674906112844,-0.0665882139687524,11.234742236469582,-2.3680929810592914,-2.5099419968706567,3.752596194927291,-4.320581925053553,2.4433537829019043,7.482146041542292,4.963608151286774
1612483701.8648877,-6.742308101327798,-0.15552561732366,11.703741537659113,-2.407659029860623,-2.5887455623293323,3.9733769957754963,-4.334649071467175,2.433219945005672,7.730364541883617,4.970889444912716
1612483702.065564,-6.75763210400544,-0.2333458856931948,12.0007407630656,-2.432618467527157,-2.661002482070149,4.2036418256994,-4.325013636478283,2.4276565963769543,7.797098937366201,4.959764057458342
1612483702.265559,-6.73464687368968,-0.2889318304880238,12.106740032202742,-2.443816769939135,-2.714013601182103,4.389303800480299,-4.290830103750546,2.4250817706940793,7.717436231722443,4.928716321092607
1612483702.4675615,-6.688676218212255,-0.3111662523843402,12.229739548590228,-2.459686353757565,-2.7577964541329045,4.504490680848535,-4.22898986445469,2.4466302017485644,7.725248867741692,4.885729691434916
1612483702.865597,-6.612058645738086,-0.5557443810208714,12.399736453072173,-2.4751816895081675,-2.8164230042395064,4.750821980859056,-4.136876956229919,2.260678623218635,7.648914472213116,4.7142781831860345
1612483703.065567,-6.596735290904324,-0.6557990618511271,12.535735267239533,-2.479227757552615,-2.824877254209295,4.8815700686184265,-4.117507533351709,2.1690781923581675,7.654165198621106,4.653898203847163
1612483703.2655635,-6.64270653039533,-0.6669162367821376,12.932735384030568,-2.4853919905294504,-2.8205348024837082,5.015798006831811,-4.1573145398658795,2.1536185657015707,7.9169373771987575,4.682022758372148
1612483703.467873,-6.696339588866973,-0.7225021408217593,13.291735047323176,-2.5117581526245543,-2.781463762676371,5.130738622245872,-4.184581436242419,2.0589616218546114,8.160996425077304,4.663694324976159
1612483703.661558,-6.726986991422461,-0.711384942076201,13.482735329012158,-2.5212164451300314,-2.730713342136713,5.250932082397732,-4.205770546292429,2.019328400060512,8.231803246614426,4.665425283438999
1612483703.8678546,-6.673354497902121,-0.6446819106389,13.679735789140022,-2.533450867624645,-2.6805931252703883,5.337642811100175,-4.139903630277476,2.035911214631488,8.342092978039847,4.613430019177367
1612483704.0686114,-6.612060140009443,-0.6002132460553253,13.796735963205592,-2.537180909803115,-2.6280963472223235,5.405802383265777,-4.074879230206328,2.0278831011669984,8.390933579939816,4.551587702413917
1612483704.270614,-6.566089325146975,-0.5335101881049747,13.875736459681216,-2.549706887317966,-2.593253153990063,5.4570906589241766,-4.016382437829009,2.0597429658850883,8.418645800757039,4.513742235929561
1612483704.465578,-6.543103918614017,-0.5668617667413288,13.845735973463034,-2.5649721492775703,-2.5936065625855504,5.512119949322464,-3.978131769336447,2.0267447958442215,8.33361602414057,4.464664247363464
1612483704.6681223,-6.581413288693174,-0.5557445714182216,14.197736293831396,-2.5967930469255003,-2.596474699963806,5.581558201583561,-3.9846202417676735,2.0407301285455848,8.616178092247836,4.476804432701785
1612483704.863562,-6.627384432577124,-0.5668617331367655,14.492736411442891,-2.640342437087061,-2.6389449354041568,5.590076580768776,-3.9870419954900624,2.0720832022673914,8.902659830674114,4.493332023222862
1612483705.0636044,-6.60439931903978,-0.678033647321077,14.665735061781568,-2.6748238150007926,-2.6948670531527665,5.618412721107711,-3.9295755040389877,2.0168334058316897,9.047322340673858,4.416919812360409
1612483705.2668784,-6.61206154869114,-0.8114399221445984,14.93473362416629,-2.7144290096988986,-2.8107264709384943,5.663213859550166,-3.8976325389922417,1.9992865487938958,9.271519764616123,4.380489255003294
1612483705.4705677,-6.681018110537652,-1.0115492405892863,15.021731760373576,-2.7421413037541793,-2.9735134788458497,5.704535504719467,-3.9388768067834725,1.9619642382565634,9.31719625565411,4.400460677158065
1612483705.867566,-6.8572404953868125,-1.5229397494149557,15.27272696640118,-2.8258953618574867,-3.3647778940289728,5.8569046509752685,-4.031345133529326,1.841838144614017,9.415822315425912,4.4321677920162035
1612483706.0648804,-6.933858954141427,-1.72304909403652,15.420725117071177,-2.881560246769991,-3.5766195679793635,5.954382757198015,-4.0522987073714365,1.8535704739428436,9.466342359873162,4.4561023681729885
1612483706.261572,-6.918535746618182,-1.9565101132661944,15.549722411675468,-2.9398358344569546,-3.7814711866892483,6.085310511914818,-3.978699912161227,1.824961073423054,9.46441189976065,4.377274941163872
1612483706.4625752,-6.933859866359667,-2.14550239511404,15.814720357977569,-3.005190185739366,-3.991591446559804,6.22620881434756,-3.9286696806203008,1.8460890514457637,9.588511543630009,4.3407937344791145
1612483706.6666265,-7.0104785892480495,-2.356729038020205,16.174718362873012,-3.0737981017132463,-4.218505315642385,6.425485621606504,-3.936680487534803,1.8617762776221798,9.749232741266507,4.354728943212649
1612483706.8665984,-7.010479279861784,-2.6124245538071107,16.53371546162417,-3.1382147464291945,-4.453491904501834,6.622823261107986,-3.872264533432589,1.8410673506947233,9.910892200516184,4.287652225481212
1612483707.06957,-7.056450833880044,-2.845885674339541,16.91671303856918,-3.2180660868213615,-4.707847712782067,6.822811702118539,-3.8383847470586825,1.8619620384425262,10.093901336450642,4.266157533314234
1612483707.26957,-7.156055260079112,-3.13493276976199,17.40571024505238,-3.323020323242939,-4.963663254449275,7.005743401431759,-3.833034936836173,1.8287304846872852,10.399966843620621,4.246929715998521
1612483707.4685855,-7.263321320085297,-3.423979801953545,17.715707476271465,-3.440918425193773,-5.2656706150423265,7.188627759145329,-3.8224028948915243,1.8416908130887815,10.527079717126135,4.242945785876921
1612483707.865579,-7.554471593044866,-4.068776944625336,18.22670150759684,-3.684290710164943,-5.959692525158525,7.511551979475618,-3.870180882879923,1.8909155805331892,10.715149528121222,4.30741938971728
1612483708.675654,-8.167420537253276,-5.8252937797905755,19.385683959812177,-4.2167281653083615,-7.735850977573842,8.280101578966844,-3.950692371944915,1.910557197783267,11.105582380845332,4.388416459697642
1612483708.866583,-8.312995957041327,-6.281098797483955,19.589679251634024,-4.352742788070359,-8.227923414228579,8.469676650831813,-3.9602531689709677,1.9468246167446237,11.120002600802211,4.4129050806365
1612483709.0755932,-8.412600401095945,-6.792489747852378,19.663673612520604,-4.48851717953416,-8.79128462947082,8.656812657823975,-3.9240832215617854,1.9987948816184415,11.006860954696629,4.403817674305647
1612483709.2725873,-8.481557773840652,-7.337232460928327,19.843667377308776,-4.6103202934245795,-9.335981153195746,8.815693462012732,-3.871237480416073,1.9987486922674194,11.027973915296045,4.356773572796606
1612483709.667595,-8.596487127277262,-8.448952396327737,20.19765437933557,-4.862551630705943,-10.415811496331317,9.17253057821455,-3.733935496571319,1.96685910000358,11.02512380112102,4.220285418288933
1612483709.8647344,-8.627135665966387,-9.015929856947917,20.52564753796948,-4.994495366060287,-10.934443516969905,9.354957456584144,-3.6326402999061003,1.918513660021988,11.170690081385336,4.108134639005012
1612483710.0665934,-8.70375503442016,-9.538438454354386,20.81164142403213,-5.120577765965594,-11.47918767530545,9.56520803005853,-3.583177268454566,1.940749220951064,11.246433393973598,4.07500513813071
1612483710.2642844,-8.818683797019352,-10.038712968380684,21.30263573323929,-5.24821908619554,-12.019316876645455,9.766003186165086,-3.5704647108238117,1.9806039082647704,11.536632547074202,4.0830148288576975
1612483710.4665973,-8.90296516678543,-10.616807712611005,21.621628867231056,-5.35904830236958,-12.562006346657999,9.952422290512802,-3.5439168644158503,1.945198634046994,11.669206576718254,4.042665515200258
1612483710.6686158,-8.994908411253595,-11.272722783864564,21.874620996339807,-5.491027074922558,-13.121372044905854,10.147229611583656,-3.5038813363310375,1.84864926104129,11.727391384756151,3.961652244889433
1612483710.8653653,-9.086851482026349,-11.850817394033664,22.06861405504513,-5.6167047778149515,-13.65957137588532,10.333996750530682,-3.4701467042113974,1.8087539818516571,11.73461730451445,3.9132478985637302
1612483711.0677452,-9.240089330039154,-12.417794931322694,22.35860749540862,-5.757879029452902,-14.198345249816942,10.532279390026774,-3.482210300586252,1.7805503184942477,11.826328105381846,3.911029022418392
1612483711.4666169,-9.653830793497164,-13.462812565193708,23.033595887157507,-6.063412044973561,-15.266476931464748,10.909962566695452,-3.5904187485236028,1.8036643662710397,12.123633320462055,4.0179984987435855
1612483711.676602,-9.853039601436404,-14.029789916559052,23.208589388616687,-6.232713542759437,-15.83528483638835,11.094416197348336,-3.6203260586769668,1.8054949198292984,12.114173191268351,4.0455620965033905
1612483711.8648417,-10.044586564171112,-14.51894698907485,23.4275838273725,-6.382443534324047,-16.354377382577802,11.255666242004178,-3.6621430298470656,1.8354303935029517,12.171917585368323,4.096351584086972
1612483712.06471,-10.236133364719851,-14.9969866113236,23.529578370549533,-6.542652261733328,-16.890601832953895,11.432055308602871,-3.6934811029865235,1.893615221630295,12.097523061946662,4.150612155539047
1612483712.2667696,-10.458327701986857,-15.519495127237663,23.6835724171633,-6.701422886313162,-17.428643068890587,11.612315267176564,-3.7569048156736944,1.9091479416529236,12.071257149986737,4.214164170645205
1612483712.4656005,-10.672860247334713,-16.06423801093758,23.810566078935118,-6.835125928880535,-17.940189042511072,11.810930652765153,-3.837734318454178,1.8759510315734929,11.999635426169965,4.2716972003996965
1612483712.6666937,-10.826098165270846,-16.675684078191395,23.87655850350632,-6.991100313547809,-18.467036403056817,12.033424039548041,-3.8349978517230365,1.7913523248654215,11.843134463958279,4.2327475325751545
1612483712.8649676,-10.979336299869123,-17.13149003737542,24.213552991840697,-7.149314216674531,-18.976736435323478,12.23060445749789,-3.830022083194592,1.8452463979480562,11.982948534342807,4.2513531289341895
1612483713.2636046,-11.331783240536204,-18.176507281986755,24.474540224466462,-7.465550425465144,-20.019365131804676,12.62787685590752,-3.8662328150710596,1.8428578498179213,11.846663368558943,4.282975745316313
1612483713.4676054,-11.492683227526198,-18.699016184402023,24.68253370242856,-7.630966867215463,-20.566518093243754,12.831950235252846,-3.8617163603107354,1.8675019088417315,11.850583467175715,4.289570680967864
1612483713.6707628,-11.607612113510834,-19.310462401178928,24.7445256853806,-7.789238838655532,-21.109445929723645,13.031819252533392,-3.8183732748553023,1.798983528544717,11.71270643284721,4.2209378344278425
1612483713.8666384,-11.783835845198206,-19.94414299386505,24.83051756327444,-7.947663932639867,-21.634143740199562,13.227166687534483,-3.8361719125583393,1.690000746334512,11.603350875739958,4.191934811672614
1612483714.0616505,-11.975383287091791,-20.477769033280243,25.013510859441308,-8.112257652522997,-22.15480208687105,13.432927030839648,-3.863125634568794,1.677033053590808,11.58058382860166,4.2114343793176525
1612483714.2653143,-12.113298160999715,-20.98916137656925,25.373504189888493,-8.278254421620575,-22.6783703577493,13.647770124988417,-3.83504373937914,1.6892089811800517,11.725734064900076,4.190583189133761
1612483714.4676366,-12.25121289109984,-21.511670620897448,25.626497317602634,-8.419585773050523,-23.200881547694088,13.861958105825897,-3.831627118049317,1.6892109267966404,11.764539211776738,4.187457453751629
1612483714.6666172,-12.404450973628856,-22.00082770851651,25.722490945359837,-8.558422806407293,-23.70209899879277,14.061460182712365,-3.8460281672215633,1.7012712902762601,11.661030762647473,4.205503140669367
1612483714.865438,-12.4963944777477,-22.53445388351488,25.853483626000877,-8.684338500486822,-24.19926707614856,14.265682185071658,-3.8120559772608775,1.6648131926336767,11.58780144092922,4.159732412083441
1612483715.0652108,-12.588338101098982,-23.134783247688496,25.964475287047392,-8.77522096224436,-24.693296607198643,14.473910675563285,-3.813117138854622,1.5585133595101475,11.490564611484107,4.119323513199523
1612483715.2636113,-12.68794379117913,-23.7239958193753,26.186467087951687,-8.823752164767154,-25.192593541971064,14.67754219062466,-3.8641916264119764,1.4685977225957636,11.508924897327027,4.133854883331767
1612483715.465708,-12.779887615497852,-24.24650538872149,26.45745978394788,-8.838493347349043,-25.70850039220131,14.896985962924838,-3.9413942681488088,1.4619950034798173,11.560473821023042,4.203809958501482
1612483715.6656067,-12.756903418949502,-24.769014673369018,26.581451950453737,-8.810883920622127,-26.230953942209933,15.113060881496255,-3.9460194983273755,1.461939268840915,11.468391068957482,4.208127410970222
1612483715.8636098,-12.733919133433108,-25.2692894862476,26.686444405450622,-8.731972618831856,-26.756744660764443,15.281277018109693,-4.0019465146012525,1.4874551745168425,11.40516738734093,4.269437761804948
1612483716.0656202,-12.641978064385215,-25.7028612595288,26.80343752964228,-8.590314779978673,-27.287257517174226,15.472903480760303,-4.051663284406542,1.5843962576454267,11.330534048881978,4.350435250805239
1612483716.2666192,-12.481080468996067,-26.047496237996548,27.095431667310887,-8.389062059624093,-27.81620839546521,15.67406954203676,-4.092018409371974,1.7687121574686628,11.421362125274127,4.4579095278635466
1612483716.4656217,-12.182269935393869,-26.547772745100804,27.457422834542943,-8.130904399878473,-28.340566945244184,15.863925210415026,-4.051365535515396,1.7927942001433799,11.593497624127917,4.430313052869932
1612483716.6576216,-11.852811614351667,-27.092517333989875,27.617413139351356,-7.835177730047526,-28.833462372793328,16.07103244846812,-4.017633884304141,1.7409450388034529,11.546380690883236,4.3786152670042995
1612483716.8656476,-11.469720201938555,-27.60391048028776,27.795403651943367,-7.510191290953229,-29.381874979850203,16.26561900934502,-3.959528910985326,1.7779644995624437,11.529784642598347,4.340394792946025
1612483717.0688634,-11.08662890243524,-28.115304140380044,28.088394101975357,-7.171642503678461,-29.915644355019595,16.437471545839408,-3.9149863987567795,1.8003402146395509,11.65092255613595,4.309100067403745
1612483717.2696104,-10.726522923412864,-28.70451748091123,28.20938338891596,-6.8259539283489605,-30.442592581993313,16.620278315634355,-3.900568995063903,1.7380751010820852,11.589105073281605,4.27028611948372
1612483717.4747646,-10.358754939301605,-29.293730656177456,28.291372566128192,-6.463512972727985,-30.973257713893663,16.820143461157592,-3.8952419665736198,1.6795270577162071,11.4712291049706,4.241900648972956
1612483717.6726067,-10.044619255135911,-29.83847323822911,28.02036261325205,-6.1031587368860105,-31.480874742300603,17.018810223524124,-3.941460518249901,1.6424015040714934,11.001552389727927,4.269964135387917
1612483717.870605,-9.69217488153332,-30.32763203736076,28.225353291792786,-5.7427209638020615,-31.989338140030778,17.186069478671573,-3.949453917731259,1.661706102670017,11.039283813121212,4.284793276219236
1612483718.0696206,-9.30908307818442,-30.86125980432344,28.44434306488532,-5.376038712078379,-32.50466705780956,17.3488773482458,-3.9330443661060412,1.6434072534861244,11.09546571663952,4.262584355361109
1612483718.2696085,-8.933652861721756,-31.383769785043317,28.54633298490352,-5.001510924744373,-33.02759981851342,17.486416037202545,-3.9321419369773825,1.6438300334701061,11.059916947700973,4.261914756476785
1612483718.4736302,-8.50458973334425,-31.884046262560048,28.81832293220964,-4.601727422561232,-33.560818016352925,17.65699760460445,-3.9028623107830187,1.6767717537928775,11.16132532760519,4.2478109340280445
1612483718.672713,-8.060202831136307,-32.35097155220185,29.172313268998632,-4.191976545432568,-34.08139743535092,17.818026136391502,-3.868226285703739,1.7304258831490742,11.35428713260713,4.2376347570881565
1612483718.8735898,-7.631139253604224,-32.884598523044446,29.217302542900097,-3.775388918786373,-34.62377597292497,17.954037437517975,-3.855750334817851,1.739177449880522,11.263265105382121,4.229840286183497
1612483719.0727818,-7.217399196627053,-33.39599056784992,29.17429218372325,-3.337616042404374,-35.16547519051797,18.102445516989697,-3.879783154222679,1.7694846226680454,11.071846666733553,4.2642459067986165
1612483719.2596045,-6.780673483353596,-33.90738261141654,29.133281638731937,-2.9139705596649037,-35.67494878187868,18.245040143761432,-3.8667029236886927,1.7675661704621461,10.888241494970504,4.251550501525873
1612483719.4696243,-6.366933351531058,-34.40765773863542,29.158271322194825,-2.4061031965776514,-36.25421821231726,18.40866591862437,-3.9608301549534066,1.8465604736818406,10.749605403570456,4.370121405562131
1612483719.6726534,-5.884236303597006,-34.885698307695115,29.151260941315783,-1.905894830218709,-36.82914098486789,18.541520005422463,-3.978341473378297,1.9434426771727757,10.60974093589332,4.427659688623131
1612483719.872611,-5.386215479373732,-35.36373905682289,29.181250404845,-1.4163361797280274,-37.384166012441085,18.67178504978516,-3.9698792996457044,2.0204269556181984,10.509465355059838,4.454443482270719
1612483720.0718184,-4.949489570758414,-35.775077299041,29.363241233884807,-0.9308257937103107,-37.93055449974037,18.79699582878876,-4.018663777048103,2.155477200699366,10.566245405096048,4.560234699628222
1612483720.272578,-4.443806818054772,-36.164181710198875,29.642231996108706,-0.4611665493566598,-38.45642367914064,18.91724962446641,-3.982640268698112,2.2922419689417666,10.724982371642295,4.595192787471903
